order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD408107,ID5301568579,2019-02-10,Thompson,"[('Universe Note', 1), ('iStream', 2), ('Thunder line', 1), ('pearTV', 1)]",12240,55.48,-37.808675,144.9423368,10,11071.48,Summer,False,0.6093,disappointed this phone would not activate with our provider. sent it back.,False
ORD016905,ID0243963300,2019-12-18,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('iStream', 1), ('Candle Inferno', 2)]",6595,55.45,-37.822144200000004,144.97487519999999,5,6320.7,Summer,False,0.6126,"extremely weak battery life out of the box phone itself is fine, but the battery life is much worse than expected. is this a refurbished phone?",False
ORD017417,ID3106293373,2019-12-26,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Alcon 10', 1), ('Universe Note', 1)]",19935,63.78,-37.8066068,144.9324524,25,15015.03,Summer,False,1.452,"es una perdida de dinero. es el peor teléfono que he comprado, antes de los tres meses de compra ya la cámara no funcionaba. su calidad de audio es pobre. perdí mi dinero.",False
ORD332532,ID4061053456,2019-02-14,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('pearTV', 2)]",21390,51.61,-37.8097839,144.9932567,25,16094.11,Summer,False,0.1753,does not work with verizon bought two phones for santa presents and they are not unlocked for verizon. very disappointed. do not buy if you need to set up with verizon carrier.,False
ORD030469,ID2177124604,2019-12-08,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Alcon 10', 2), ('iStream', 2)]",28070,58.5,-37.8145906,144.9616841,25,21111.0,Summer,False,0.823,"no working anymore . only few days ok awful!!, i was using the alcon for less than 2 months and suddenly blackout during charging !!, no crash no nothing inadmisible!!!!",False
ORD457736,ID0579322446,2019-02-16,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",26895,56.81,-37.8141607,144.9917767,5,25607.06,Summer,False,0.5543,digico should verify these sellers the phone is not so great not sure if it is an original phone,False
ORD178411,ID2181275344,2019-01-25,Nickolson,"[('iAssist Line', 1), ('pearTV', 2)]",14845,61.85,-37.808105299999994,144.96868080000004,10,13422.35,Summer,False,1.1702,worst pbone worst phone!!!!!!!!!!!! this is the second time this month the screen has broke. it dropped from about 2 feet with an otter box case and the screen shattered,False
ORD331329,ID0844461911,2019-12-19,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('pearTV', 1)]",13120,59.0,-37.8210532,144.94753290000003,0,13179.0,Summer,False,0.9337,why you shouldn’t get the toshika xa1 smartphone i am having some serious touchscreen problems. i can’t use the sides of of the phones and half of the screen aren’t fully responsive to touch.,False
ORD008463,ID5797735127,2019-01-22,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('iAssist Line', 1)]",7445,61.77,-37.8035093,144.9484419,0,7506.77,Summer,False,1.0272,awful didn't work and waste of money. i will be returning.,False
ORD435296,ID3419354761,2019-12-26,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2), ('iStream', 1), ('Toshika 750', 2)]",15375,60.63,-37.8092574,144.9721461,25,11591.88,Summer,False,1.0642,two stars not compatible with my existing sim card (large format) screen came scratched. box was open.,False
ORD209361,ID0145220211,2019-01-10,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400,60.38,-37.8167697,144.9581959,5,12790.38,Summer,False,1.0190000000000001,cannot use in us do not purchase unless you live in europe,False
ORD243644,ID0777800293,2019-06-08,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",11295,78.97,-37.8042882,144.9555029,15,9679.72,Winter,True,1.1922,my grandson loved it. i had the smaller one but wanted to larger one for him.,True
ORD207293,ID1449431389,2019-08-22,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('iStream', 2), ('Olivia x460', 1)]",18505,76.69,-37.8156715,144.9738142,15,15805.94,Winter,True,0.4964,five stars its very good,True
ORD092932,ID0664379346,2019-08-08,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,74.61,-37.82050870000001,144.96583230000005,10,6167.61,Winter,True,0.3903,"i'm not really that experienced to know the difference i like the way it feels, it took awhile to get used to the way things are stored but i'm growing to like it more and more. i like that i can twist it to turn in the camera it give it two shakes, chopping motion to turn on flashlight.",True
ORD432928,ID4294474623,2019-06-11,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085,80.73,-37.805364399999995,144.9737134,0,3165.73,Winter,True,1.5176,nice it's very good,True
ORD272431,ID0664378901,2019-06-13,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1), ('iStream', 1)]",8920,73.85,-37.82052410000001,144.96606630000005,10,8101.85,Winter,True,0.3742,works fine. good phone overall. 👍,True
ORD460002,ID0356098372,2019-08-01,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Universe Note', 1)]",21780,79.15,-37.8210389,144.99091409999997,15,18592.15,Winter,True,1.2866,"very nice phone. i had it for two weeks now ... very nice phone. i had it for two weeks now and works great , i live in honduras c.a ,super fast , love this color,",True
ORD081247,ID0411688745,2019-06-21,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('Universe Note', 2)]",26950,73.93,-37.820842,144.9695038,15,22981.43,Winter,True,0.2502,"good phone! works ok on argentina phone is good, and camera is really good.",True
ORD009643,ID4544002874,2019-08-26,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('iStream', 1), ('Lucent 330S', 2)]",5490,76.84,-37.8108968,144.9668054,25,4194.34,Winter,True,0.8903,good buy a great replacement. works better than my new one.,True
ORD423282,ID6131956023,2019-08-13,Nickolson,"[('pearTV', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",17295,78.79,-37.8242396,144.9822045,15,14779.54,Winter,True,1.2778,good in general it is a good product,True
ORD372992,ID0746912572,2019-08-18,Nickolson,"[('Alcon 10', 1), ('iStream', 2)]",9250,80.14,-37.824274100000004,144.9831252,0,9330.14,Winter,True,1.3507,good upgrade from my note 5 personal use. just received 3 days prior and activated a day. have not had time to assess fingerprint reader.,True
ORD176619,ID0560984914,2019-08-17,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 2)]",21430,75.93,-37.8185703,144.94708359999996,15,18291.43,Winter,True,0.6564,"that if i want good stuff at good price then i know were to get it digico just want different phone. my son told me to try digico for one, so i did and glad i did 👍",True
ORD191574,ID0227324415,2019-07-27,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",14495,80.86,-37.7994347,144.98897350000001,10,13126.36,Winter,True,1.2981,clear music,True
ORD280454,ID0767584755,2019-08-15,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,74.96,-37.8071026,144.9507483,5,10610.46,Winter,True,0.6995,rocking the g7 fantastic phone recommended to me by a friend. so many functions with a fantastic battery life. i wasn't disappointed in any way with this phone.,True
ORD140880,ID0107156509,2019-06-03,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",13010,78.24,-37.825168100000006,144.9787107,10,11787.24,Winter,True,1.0882,great phone 1 little issue phone came as described but it doesn't have nfc which is weird bc i have the exact same phone but just black and i got it at metro pcs idk if metro adds it on when you activate it but idk,True
ORD366635,ID2702095691,2019-08-15,Bakers,"[('iAssist Line', 2), ('iStream', 1), ('Toshika 750', 2), ('Universe Note', 1)]",16690,74.23,-37.8104554,144.99050480000002,5,15929.73,Winter,True,0.4189,"nice gear nice screen, great performance, no update still from olivia that is nerving,",True
ORD191054,ID0372022839,2019-08-26,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1), ('pearTV', 1)]",16490,80.44,-37.804029,144.976945,0,16570.44,Winter,True,1.7401,"doesn't work with my fairly new smart tv, but that's mainly the tv manufacturers(lg) fault due to not supporting anything older than tvs from this year. my smart locks also need an additional piece of equipment in order to connect as well. speakers sound great and works very well.",True
ORD341470,ID0650269089,2019-06-22,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('iStream', 1), ('Toshika 750', 2)]",16600,77.3,-37.81429979999999,144.9779444,5,15847.3,Winter,True,0.8794,"i love reading my books on this, and the iassist flash briefings each morning before i go to work at top notch",True
ORD415285,ID1985557933,2019-08-17,Nickolson,"[('Alcon 10', 2), ('iStream', 1), ('Thunder line', 2), ('Olivia x460', 2)]",24860,75.48,-37.81315479999999,144.9683603,25,18720.48,Winter,True,0.6146,works great! can't say i can complain. its a note 8 for near $200 cheaper than you can get anywhere else. i half expected it to be a knock off but it isn't. the one i received's pacadge had been opened but nothing was missing and phone works well. not sure why it was opened.,True
ORD120852,ID1715989182,2019-06-05,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Alcon 10', 1), ('Thunder line', 1)]",18460,72.97,-37.8188847,144.96769799999996,15,15763.97,Winter,True,0.1661,five stars wow great,True
ORD297211,ID0746922547,2019-07-30,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1), ('iAssist Line', 1)]",13045,80.76,-37.825775799999995,144.9827627,0,13125.76,Winter,True,1.4102,great product. even better price great product. even better price. thank you,True
ORD480924,ID0233275048,2019-07-25,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",13065,82.37,-37.7996998,144.97715159999996,0,13147.37,Winter,True,1.9602,un gran teléfono genial,True
ORD370957,ID0440506788,2019-06-04,Bakers,"[('Universe Note', 1), ('Thunder line', 2), ('Alcon 10', 1)]",16760,80.68,-37.8026269,144.9819502,15,14326.68,Winter,True,1.4274,five stars product is good like its new. no difference from a new one! fast arrived on good condition,True
ORD037725,ID0387921005,2019-06-24,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1), ('Candle Inferno', 1), ('iStream', 2)]",11550,76.97,-37.8211033,144.9637063,15,9894.47,Winter,True,0.5849,"very good sell very good phone, good quality and usefully",True
ORD179277,ID2236727840,2019-07-17,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('Thunder line', 2)]",25710,78.67,-37.8111497,145.0064638,0,25788.67,Winter,True,0.9961,the real deal battery life much improved from note 5. 2 1/2 days if i turn it off at night. deals r us phone was true us phone which was easily registered with olivia usa in original packageing. it connected with my network (t-mobile) without a problem.,True
ORD080720,ID0781109181,2019-08-01,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 1), ('Lucent 330S', 1)]",13265,85.17,-37.816205,145.015472,25,10033.92,Winter,True,1.9094,"good phone this huawei smart phone is very good, it is better price than olivia s9 plus, all function are same.",True
ORD279542,ID0030287465,2019-06-11,Nickolson,"[('pearTV', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",18165,80.78,-37.8081138,144.97686069999997,10,16429.28,Winter,True,1.3321,amazing product you should def buy this !!!!! alcon didn’t come in pear box. but accessories look like pear accessories. phone like brand new. no scratches or anything. very happy w this company.,True
ORD496364,ID0370242178,2019-08-25,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2), ('pearTV', 2)]",36070,82.16,-37.8004891,144.9715618,5,34348.66,Winter,True,2.0232,four stars i am pleased with my phone some problems but overall it's may like my other one,True
ORD391275,ID2189162947,2019-07-01,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730,75.26,-37.811735299999995,144.9564384,15,695.76,Winter,True,0.8306,bought for husband my husband is not a person who is into all those technical phones so this one seemed simple enough and he loves it,True
ORD401857,ID0589472358,2019-06-21,Nickolson,"[('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",23745,78.9,-37.8093223,144.9730396,5,22636.65,Winter,True,1.0768,four stars could ask for better!!,True
ORD438204,ID0580000893,2019-08-31,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('pearTV', 1)]",12940,79.34,-37.8060456,144.93147050000005,25,9784.34,Winter,True,1.5576,best tablet hands down. bigger screen and great new features. has alexis also. lots of storage as well.,True
ORD451116,ID0726900800,2019-08-02,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545,79.26,-37.824202899999996,144.9589442,15,5642.51,Winter,True,1.1223,"doesn't work on at&t or tmobile. (2017) such a simple phone, but doesn't work on my network. wish they made a 3g one to keep up with modern us cell towers.",True
ORD303779,ID4716795613,2019-08-07,Thompson,"[('Universe Note', 2), ('Toshika 750', 1)]",11220,77.33,-37.8191633,144.952788,15,9614.33,Winter,True,0.8803,electric star excellent phone for it's condition and price!! love it..,True
ORD466940,ID4520380516,2019-06-25,Thompson,"[('Thunder line', 2), ('iStream', 2)]",4660,75.37,-37.8117249,144.9563218,10,4269.37,Winter,True,0.8205,"very nice i haven't set it up yet, but it is ""like new"" condition. not a single mark on it. it powers up with no issues. looking forward in getting it all config'd.",True
ORD323966,ID0310727923,2019-07-16,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",20910,77.38,-37.8098825,144.9364396,5,19941.88,Winter,True,0.9851,worked it works great,True
ORD190790,ID0282825822,2019-06-17,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('Toshika 750', 1), ('Lucent 330S', 2)]",12410,80.17,-37.8015575,144.94981289999996,25,9387.67,Winter,True,1.2607,buy a phone with a good.processor phone is good,True
ORD021150,ID0332544912,2019-07-15,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,73.91,-37.8102047,144.949947,15,6984.41,Winter,True,0.3736,"five stars came in perfect condition, and you can't beat the price.",True
ORD447157,ID0711358557,2019-08-16,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 2)]",32435,79.03,-37.8070879,144.9590458,5,30892.28,Winter,True,1.2231,five stars perfect phone for me!,True
ORD215413,ID6122497854,2019-08-03,Bakers,"[('pearTV', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",15940,79.22,-37.8022891,145.0027802,0,16019.22,Winter,True,1.0848,i love the phone!! i love the phone i'm using it for my personal use. thank you.,True
ORD181964,ID0579408576,2019-06-17,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Lucent 330S', 2)]",13860,74.29,-37.82021029999999,144.9684007,0,13934.29,Winter,True,0.2063,"amazing phone absolutely amazed with this phone.. fast shipping,sealed... overall great phone , highly recommended seller and product..",True
ORD313459,ID3961293511,2019-06-26,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 1)]",9910,79.87,-37.8317585,144.9649035,0,9989.87,Winter,True,1.5212,awesome great phone and great price!! love it,True
ORD057371,ID4716795448,2019-08-01,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,79.64,-37.8188376,144.9533842,25,2393.39,Winter,True,0.8828,it's pretty good this is a really good phone but get a screen protector cause the screen breaks easy. and not only that but the phone came out in 2013 it could be a little cheaper.,True
ORD242472,ID0448103595,2019-07-27,Thompson,"[('Lucent 330S', 1), ('pearTV', 2), ('Olivia x460', 2), ('iStream', 1)]",16450,78.5,-37.8148679,144.9350931,10,14883.5,Winter,True,1.0811,love my mine! works great with gold! and i have all my best movies!,True
ORD369460,ID1449316640,2019-06-19,Bakers,"[('Toshika 750', 2), ('pearTV', 1), ('Candle Inferno', 2)]",15810,63.86,-37.8168452,144.989449,10,14292.86,Winter,True,0.9165,poor quality item came with a faulty screen and every time i try to contact merchant i get emails not answering my concern,False
ORD052036,ID0400812567,2019-07-01,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Universe Note', 2)]",11585,64.71,-37.8236871,144.95599199999995,15,9911.96,Winter,True,1.3202,defective product - phone stops working in a few months phone barely lasted 6 months. at first i had battery issues and now the phone won't start. the seller is clearly selling defective batched of product. i would suggest to stay away.,False
ORD459971,ID5301568579,2019-07-07,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Toshika 750', 2)]",11680,62.12,-37.808675,144.9423368,10,10574.12,Winter,True,0.6093,does not receive calls frequently phones keyboard is jacked.. and it won't receive calls frequently needs to be restarted.. really annoying,False
ORD016885,ID3279505240,2019-06-21,Nickolson,"[('pearTV', 1), ('iStream', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",11490,62.0,-37.820425,144.9766646,10,10403.0,Winter,True,0.6579,price for a single phone? who would buy this price for a single phone???,False
ORD074924,ID1463547079,2019-06-03,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,63.91,-37.81878579999999,145.0038714,25,16728.91,Winter,True,1.2388,camera never worked the camera never work on this phone. it constantly said camera fault when my girlfriend tried to use it. everything else worked ok. return date passed so i’m stuck with a no camera phone.,False
ORD300805,ID0310728350,2019-08-01,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1)]",3685,61.14,-37.8121733,144.938044,15,3193.39,Winter,True,0.7956,rcvd 2 of these phones--neither one worked at all. defective equipment,False
ORD292020,ID4735909077,2019-08-31,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iStream', 2), ('iAssist Line', 2)]",23510,62.21,-37.8042915,144.9498092,10,21221.21,Winter,True,0.9636,i don't like this phone because the batery this phone is trash,False
ORD145859,ID0370751656,2019-08-09,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2), ('pearTV', 2), ('Alcon 10', 1)]",28470,61.57,-37.8116817,144.983426,15,24261.07,Winter,True,1.0551,"dangerous and not a good dealer terrible thought it was going to set on inferno. won't charge, smell of burning wires is horrible. the buyer isn't good will never buy from him again...",False
ORD249649,ID4391710424,2019-07-19,Nickolson,"[('iStream', 1), ('Universe Note', 1)]",3600,60.64,-37.8157467,144.96520890000005,10,3300.64,Winter,True,0.4963,two stars it isn't what i expected..,False
ORD417950,ID0145220084,2019-06-13,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,63.73,-37.8177787,144.9572975,0,3103.73,Winter,True,1.064,it desn't work it doesn't work with verizon like they say and i am having problems trying to return it,False
ORD363885,ID0250479896,2019-07-29,Bakers,"[('iStream', 1), ('Candle Inferno', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",4465,63.16,-37.81751060000001,145.0028707,5,4304.91,Winter,True,1.0728,i am still using. it just has only one ... i am still using. it just has only one thing problem. bettery is dying fast!!!,False
ORD485604,ID6167344596,2019-07-13,Nickolson,"[('Toshika 750', 1), ('pearTV', 2)]",16940,61.76,-37.81204260000001,144.97070730000004,5,16154.76,Winter,True,0.7364,ehhh there's no place to take notes and there's no voice recorder didn't get a sim tray.,False
ORD491591,ID2177124620,2019-06-16,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,62.76,-37.81519229999999,144.95960780000001,5,2950.76,Winter,True,0.9529,doesn’t work died on first day,False
ORD473472,ID0161461931,2019-06-10,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Thunder line', 2), ('Alcon 10', 1)]",17910,61.56,-37.814955,144.956776,10,16180.56,Winter,True,0.8906,this product isn't good. the screen freeze and it blacks out this product isn't good. the screen freeze and it blacks out. if its not a certificated refurbished phone please don't but it.,False
ORD232529,ID4716795330,2019-08-03,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Toshika 750', 2)]",21850,64.79,-37.81886110000001,144.9532927,5,20822.29,Winter,True,0.8798,for the size of the screen this thing should be $25,False
ORD009820,ID0589664981,2019-07-14,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",12260,66.12,-37.8213986,144.9548658,0,12326.12,Winter,False,1.1889,"five stars great phone, great condition!",True
ORD480504,ID6167489437,2019-07-02,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",12525,68.65,-37.81209000000001,144.95931159999995,0,12593.65,Winter,False,1.0786,nice phone its a nice phone. no complaints.,True
ORD146396,ID0250933659,2019-06-17,Bakers,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,67.74,-37.821620700000004,145.003319,10,7384.74,Winter,False,1.4766,i have a nexus 9 but it is painstakingly slow so i wanted something that does not lag everytime i try to use the browser and does not freeze whilst playing games and this gets the job done very well. the battery life is also very good. highly recommended for casual browsing and games.,True
ORD497703,ID0145235381,2019-06-18,Nickolson,"[('iStream', 1), ('Toshika 750', 1), ('pearTV', 2)]",17090,65.87,-37.8164539,144.9592888,10,15446.87,Winter,False,0.9334,very good quality very good quality,True
ORD230588,ID0457365654,2019-08-29,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Thunder line', 2)]",10035,60.45,-37.8200266,144.97068069999997,10,9091.95,Winter,False,0.1878,"nice.... except for the data problem. this product is light, fast, good pictures and nice screen. battery life is ok. i cannot get the data to work (at&t) even when i called for help. other than the data problem the phone works great.",True
ORD048357,ID0589472356,2019-06-25,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1)]",4675,66.02,-37.8097473,144.9727841,15,4039.77,Winter,False,1.0251,use the product for music and it’s great!,True
ORD466055,ID0846570966,2019-08-21,Nickolson,"[('Alcon 10', 2), ('pearTV', 2), ('iStream', 2)]",30820,60.35,-37.8188343,144.9685552,15,26257.35,Winter,False,0.0915,great condition! this phone was just as described! great condition!,True
ORD401903,ID0259616751,2019-07-31,Thompson,"[('Toshika 750', 1), ('Universe Note', 1), ('Alcon 10', 1)]",16720,63.4,-37.809219299999995,144.9524607,0,16783.4,Winter,False,0.6105,best unlocked phone to use in the caribbean. .eg.jamaica love it ......the best to use in jamaica .... not much to say ....i don't regret buying this..,True
ORD309815,ID0845657619,2019-06-28,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('pearTV', 1), ('iAssist Line', 2)]",15420,60.27,-37.8179257,144.9676815,25,11625.27,Winter,False,0.1805,great phone! great phone!,True
ORD179804,ID2243589168,2019-08-18,Bakers,"[('Thunder line', 2), ('pearTV', 1), ('Olivia x460', 1)]",11895,68.31,-37.8021628,144.98355619999995,0,11963.31,Winter,False,1.3472,good phone nice display,True
ORD470209,ID6167236685,2019-06-14,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Toshika 750', 1)]",23080,65.84,-37.8111755,144.966464,5,21991.84,Winter,False,0.8694,great great condition,True
ORD494271,ID1053540513,2019-08-09,Bakers,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640,70.29,-37.803969,145.010975,5,4478.29,Winter,False,1.5386,easy easy to use to just make and receive calls. keeps a charge for almost a week.,True
ORD124996,ID1725216511,2019-08-04,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('iStream', 2)]",12140,71.71,-37.8026551,144.9651658,0,12211.71,Winter,False,1.8158,was worried about not getting the xl but this screen is so good it makes up for the small size everything about this phone just works. get a real pd usb c charger and it will charge in no time at all. amazing deal at $181,True
ORD160300,ID3240572179,2019-08-02,Thompson,"[('Toshika 750', 2), ('Universe Note', 2), ('iAssist Line', 1)]",17765,70.2,-37.805773200000004,144.93088319999995,15,15170.45,Winter,False,1.6175,... was a gift to my wife - she just love the olivia this was a gift to my wife - she just love the olivia; addicted to it :-),True
ORD266036,ID0356452831,2019-06-05,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",19305,65.13,-37.8054866,144.9882968,0,19370.13,Winter,False,0.7899,"five stars good product, still geting to know it.",True
ORD128391,ID2209383387,2019-06-20,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Universe Note', 2)]",13680,70.58,-37.7997592,144.95761090000005,25,10330.58,Winter,False,1.7106,"great, good purchase! i received the cellphone in great condition including all accesories. it works great in argentina! thanks!",True
ORD087726,ID0635493546,2019-08-04,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('iStream', 2)]",1960,64.99,-37.8140759,144.9396602,5,1926.99,Winter,False,0.67,thanks very good,True
ORD375556,ID4950043383,2019-06-05,Thompson,"[('iStream', 1), ('pearTV', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",24790,60.99,-37.8127901,144.94308519999996,10,22371.99,Winter,False,0.3506,clear pictures it's a nice phone,True
ORD347278,ID3085926093,2019-07-19,Bakers,"[('iAssist Line', 2), ('Universe Note', 1), ('Alcon 10', 2)]",25800,68.85,-37.824652,144.9920064,15,21998.85,Winter,False,1.6559,five stars excellent smartphone it's like new.,True
ORD153232,ID0579989553,2019-08-18,Thompson,"[('Universe Note', 2), ('iStream', 1)]",7050,66.75,-37.805695899999996,144.9406411,5,6764.25,Winter,False,0.9606,"wow, buy one you'll not be disappointed i bought this and have not regretted it for a moment. everyone is amazed at what this phone can do.",True
ORD420159,ID1479905305,2019-07-26,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610,65.57,-37.82059810000001,144.95730880000005,5,2545.07,Winter,False,1.0994,best for the price love the phone. camera is a sound is a display is a ram speed is a it is a good deal for the bucks,True
ORD129390,ID1833110277,2019-08-24,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",6750,65.26,-37.8195447,144.9599034,10,6140.26,Winter,False,0.8549,prefer it to my alcon x.. best phone i've ever had. my alcon x is sitting in a drawer because of this. does everything my alcon x does with much better battery life. both are good phones but i prefer this one.,True
ORD107535,ID1012054403,2019-08-27,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 1), ('Universe Note', 1)]",14465,68.11,-37.80704420000001,144.9630675,0,14533.11,Winter,False,1.4066,five stars perfect. .....so far,True
ORD087318,ID4957761346,2019-08-02,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('iStream', 1), ('Olivia x460', 2)]",15650,71.74,-37.824937899999995,144.928529,25,11809.24,Winter,False,2.1265,"fantastic received and set it up pretty quickly. just in case you are looking for a clarification: i use t-mobile and i just put in the phone my sim card. it took less that seconds to find the network. lte speed is excellent and battery life is, so far, outstanding.",True
ORD086978,ID0774566809,2019-06-16,Thompson,"[('iStream', 2), ('Alcon 10', 2)]",18200,67.51,-37.8058688,144.9560044,15,15537.51,Winter,False,1.0915,great phone this phone is hands down the best phone for the money. it performs well and it has a great battery. the screen is sharp and the usb-c connector is a great improvement over the lucent g5.,True
ORD242026,ID2562266970,2019-06-12,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Alcon 10', 2)]",21210,66.57,-37.8226174,144.9518009,0,21276.57,Winter,False,1.1826,easy set up,True
ORD084210,ID1479905349,2019-06-07,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",15920,68.26,-37.8211598,144.9554353,25,12008.26,Winter,False,1.1974,"the speaker,""# ¹3 qaeda q if u are ok with midrange s the speaker is the weaks part on the note 8, other then that's a phone. i would recommend it ,",True
ORD179321,ID0594764922,2019-06-20,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Toshika 750', 1), ('pearTV', 1)]",28830,65.55,-37.8131307,144.9656253,5,27454.05,Winter,False,0.6994,great phone it came with everything i expected. great phone,True
ORD118055,ID6167417935,2019-07-30,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2)]",22260,65.6,-37.8148987,144.9604959,5,21212.6,Winter,False,0.8963,"great purchase so far this is well worth buying. looks brand new, everything functions properly. glad i took a chance on a refurbished phone.",True
ORD177018,ID0702373605,2019-06-07,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,63.21,-37.8074024,144.9423104,5,21172.21,Winter,False,0.7207,great deal! awesome phone. looked brand new. having no issues!,True
ORD278132,ID3134391072,2019-08-10,Bakers,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400,69.45,-37.8165918,145.0093326,15,11459.45,Winter,False,1.4411,"excellent phone excellent phone, long life battery, very fast.",True
