order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD408157,ID0560985149,2019-01-30,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,70.26,-37.8163977,144.9459686,15,9216.26,Summer,False,0.4257,excellent phone would recommend phone is in excellent shape just like new i have had no problems. highly recommend,True
ORD469039,ID2810335202,2019-05-07,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Universe Note', 2), ('iAssist Line', 2)]",13960,68.98,-37.8060498,144.97425959999995,15,11934.98,Autumn,False,1.4566,good great phone,True
ORD472029,ID3260985583,2019-09-25,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2), ('pearTV', 1)]",13640,84.66,-37.799475799999996,144.9368155,0,13724.66,Spring,True,1.7238,i like the phone this phone replaced my old flip phone. it is easy to root once you unlock the boot loader.,True
ORD159935,ID0580158980,2019-06-17,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('pearTV', 2)]",15145,53.74,-37.7996716,144.93703440000004,10,13684.24,Winter,False,1.6952,piece of junk. it doesn't do what i need it to do. in fact i think this phone was a waste of my money and i want another phone to replace it.,False
ORD091480,ID6167489415,2019-10-04,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,60.48,-37.8107373,144.9560504,10,8938.98,Spring,False,0.8187,great phone. be sure to buy it new not used i love the phone but the battery won't last 9-10 hours without charging it. i feel like i wasted money and should have bought it new,False
ORD330269,ID0579418098,2019-03-18,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,66.05,-37.8265624,144.9743124,0,3106.05,Autumn,False,0.9808,"same as the name brand phones great phone. half the price of one of the major brands but has the same speed and features. i paired it with a pre pay carier and saved hundreds of dollars. i love it fast, sleek, just awesome.",True
ORD300193,ID2189158015,2019-03-11,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,79.18,-37.8183289,144.96052930000005,0,8759.18,Autumn,True,0.7939,"great phone for the money great phone for the money,, i am happy with this phone. is a replacement and i am verry happy with this phone. and will buy the next one i buy will be an up grade.. love it great phone. happy hampton virginia man........",True
ORD180185,ID0777781264,2019-11-20,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 1)]",10585,76.49,-37.80522070000001,144.95217319999998,15,9073.74,Spring,True,0.9433,excellent excellent,True
ORD039617,ID0060653735,2019-12-08,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Universe Note', 2), ('pearTV', 1)]",33570,88.45,-37.812785999999996,144.94326930000003,10,30301.45,Summer,True,0.3344,"easy switch from olivia. 1/2 the price got it on sale just before pixel4 came. awesome photos. great android phone replaced my universe s5. battery life seems fine, but i'm not on my phone 24/7. great battery saver modes if you need. easy transitioning to other screens/apps. i'm happy with it.",True
ORD331360,ID3208518285,2019-12-08,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2)]",11410,102.61,-37.80374060000001,144.9654287,10,10371.61,Summer,True,1.6928,"love this phone so far, so good. not a phone freak, but this phone is sleek and works fine.",True
ORD236560,ID0492939878,2019-03-02,Bakers,"[('Alcon 10', 1), ('Olivia x460', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",21040,54.14,-37.7995701,145.0108497,25,15834.14,Autumn,False,1.7983,"died on me. my brand new xp lumia 900 (i had it for just 30 days) died on me all of a sudden! i lost all my numbers, pictures, info... interestingly, i could not send it back because it all happened the very next day after i could return it!!!! never had a phone experience that bad!!!!",False
ORD117803,ID3146808096,2019-03-31,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1), ('iAssist Line', 1), ('pearTV', 2)]",19155,78.77,-37.8106572,144.9852939,5,18276.02,Autumn,True,0.8771,good job i am very pleased with this product. phil roland <><<,True
ORD446696,ID2383211219,2019-12-22,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",9630,92.21,-37.8134953,144.9656479,5,9240.71,Summer,True,0.6634,"great phone, great price. omg!!! it's so nice to have a phone that does what it's supposed to do. i down graded from my olivia universe note 4, but i didn't miss a beat. thanks again.",True
ORD230495,ID0576866616,2019-11-25,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('iAssist Line', 1), ('pearTV', 2)]",18525,76.59,-37.8197255,144.9792496,10,16749.09,Spring,False,0.8621,best buy really good quality. no difference with alcon x,True
ORD154678,ID0306904051,2019-11-12,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175,75.69,-37.8084111,144.9509874,5,10691.94,Spring,True,0.5864,great seller great phone. great price. seller shipped phone quickly.,True
ORD062925,ID0253027647,2019-10-06,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('Universe Note', 1), ('iAssist Line', 1)]",16805,104.89,-37.824290399999995,144.945174,0,16909.89,Spring,True,1.3039,"upgraded from the note 3 and it is a huge ... upgraded from the note 3 and it is a huge improvements, much faster and virtually no lag. feels refined, the pen is much more useable.",True
ORD063761,ID4716795160,2019-08-29,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1), ('iAssist Line', 2)]",9090,76.66,-37.8188804,144.9530751,15,7803.16,Winter,True,0.8697,five stars it's a great phone.,True
ORD420310,ID1725216474,2019-01-14,Thompson,"[('Alcon 10', 2), ('Thunder line', 1), ('Universe Note', 2), ('pearTV', 2)]",39600,81.38,-37.8023249,144.9622158,15,33741.38,Summer,False,1.7611,five stars good quality phone for its price! now only if they made a black tablet hahah,True
ORD015141,ID0575554313,2019-05-18,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 1), ('pearTV', 1)]",28615,83.21,-37.826037899999996,144.9837062,10,25836.71,Autumn,True,1.4952,great deal on a great phone great phone excellent condition. swapped right over to straighttalk no issues!,True
ORD329913,ID0373656437,2019-12-12,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('iStream', 2), ('pearTV', 2)]",24020,84.22,-37.812962,144.9314945,5,22903.22,Summer,True,1.37,!!do not buy!!! !!!do not buy!!!i was sold a blackisted phone.when i received phone it was on a non pay list meaning previous owner of phone didn't pay bill and the phone and it's serial number was useless i can't use it as a cellar phone as verizon will not assign it a sim card because of its being on a non pay list,False
ORD016347,ID3933094363,2019-05-04,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",20510,65.76,-37.8081344,144.9602,10,18524.76,Autumn,False,1.2605,"arrived in perfect condition; went to verizon and got it activated ... arrived in perfect condition; went to verizon and got it activated with no problems the same day! also, this is my first smart phone, and so far i love it.",True
ORD122776,ID0207093566,2019-08-25,Bakers,"[('Candle Inferno', 2), ('iStream', 1), ('pearTV', 2)]",13630,65.28,-37.805429499999995,145.00462919999995,25,10287.78,Winter,False,0.9703,four stars looks like new works fine,True
ORD208255,ID0767583225,2019-09-16,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('pearTV', 2)]",19390,103.94,-37.8090565,144.9719345,25,14646.44,Spring,False,1.0823,finally!😄🙏 a good looking smart phone👍 it will be a great gift for some body in the family.she will love it.👌😃👏🙌,True
ORD191734,ID2189497226,2019-08-01,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iAssist Line', 1), ('iStream', 2)]",7205,66.01,-37.81139,144.9731504,10,6550.51,Winter,False,0.8622,simply love my thunder. i hardly watch any tv at all anymore. i'm too busy listening to music. speaker is pretty goo for its size. all the fun skills really make the thunder fun for my whole family.,True
ORD137180,ID1492175323,2019-12-22,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('pearTV', 1)]",14120,103.18,-37.8027313,144.9637292,5,13517.18,Summer,True,1.8362,the greatest budget phone ever i love it best 200 dollars i ever spent,True
ORD471067,ID5109337887,2019-02-21,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Thunder line', 1)]",13580,98.01,-37.823262799999995,144.9830236,10,12320.01,Summer,True,1.2936,excellent product! excellent product! good quality for low price,True
ORD450875,ID0575374790,2019-05-27,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,51.41,-37.8194217,144.98399650000005,5,4502.16,Autumn,False,1.2736,phone wifi antenna is faulty phones wifi antenna is faulty and not usable. wireless networks appear and dissappear only time wifi is functional is when standing right next to the router. very dissapointing.,False
ORD163044,ID0420022676,2019-11-27,Bakers,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Toshika 750', 1), ('iStream', 1)]",7790,71.32,-37.8105086,144.99600900000004,0,7861.32,Spring,False,0.089,five stars love it !,True
ORD326598,ID4294474620,2019-07-28,Nickolson,"[('Alcon 10', 2), ('iStream', 2)]",18200,81.14,-37.805352,144.97365259999995,10,16461.14,Winter,True,1.5177,five stars it's a wonderful phone. i would recommend it to anyone who is thinking of buying it,True
ORD074195,ID2189377522,2019-02-17,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 1)]",17805,78.58,-37.8082812,144.976622,25,13432.33,Summer,False,1.3057,five stars the best phone in your type!!!,True
ORD312950,ID0780910447,2019-06-11,Thompson,"[('Lucent 330S', 1), ('iStream', 1)]",1380,64.45,-37.80376210000001,144.9563764,5,1375.45,Winter,True,1.2861,not sure what to say about this except the jury is still out.,False
ORD208423,ID0571731118,2019-11-04,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('pearTV', 2)]",22410,79.94,-37.8243506,144.9438143,5,21369.44,Spring,False,1.331,four stars the only bad was that all the instructions were in chinese. but the phone was excellent.,True
ORD012548,ID0746917816,2019-12-16,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('iStream', 2)]",17890,98.12,-37.8252959,144.9825227,0,17988.12,Summer,True,1.3629,five stars the best with t-moblie,True
ORD335043,ID2187983887,2019-09-26,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,60.67,-37.8119995,144.97062519999997,5,8729.42,Spring,False,0.7402,"phone quit no seller response phone quit working (screen) after one month. could not be repaired. no response from seller. would not consider product from this seller, nor would i ever purchase anything without some type of warranty. purchase at your own risk.....",False
ORD232493,ID6167489454,2019-08-27,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Thunder line', 2)]",14540,75.61,-37.8140025,144.9603382,5,13888.61,Winter,True,0.958,great phone my brother loved the phone,True
ORD024721,ID0250480593,2019-08-06,Bakers,"[('Candle Inferno', 1), ('Thunder line', 2)]",4790,77.32,-37.8117701,145.00503390000003,0,4867.32,Winter,True,0.8844,"five stars love this phone!! battery lasts a long while and it's fast. the pics are beautiful, too.",True
ORD229014,ID0634775467,2019-05-01,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,77.51,-37.8110061,144.93910559999995,10,1954.01,Autumn,True,0.7245,"it's one sexy phone me love it, but would randomly lag",True
ORD182463,ID0259617268,2019-06-06,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",10605,76.77,-37.8054791,144.9487798,10,9621.27,Winter,True,0.8148,excellent battery life! my husband absolutely loves this phone! he is a salesman and relies heavily on his phones performance. this one really delivers by keeping a charge longer than any phone he's previously owned. he uses face recognition which works really well. i highly recommend this phone!,True
ORD122434,ID2383211231,2019-11-01,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('iStream', 2)]",9380,72.82,-37.8154987,144.9665069,25,7107.82,Spring,False,0.4364,buen producto excellent,True
ORD365708,ID2189145400,2019-04-04,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",11100,66.12,-37.81620170000001,144.95857,10,10056.12,Autumn,True,1.0017,so far so good! at the present time the phone is serving the purpose it was intended! yes! i am satisfied with my purchase.,True
ORD079517,ID0266734181,2019-08-09,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,65.65,-37.8060715,144.976053,25,5038.15,Winter,True,1.5068,i'm very disappointed it did not come with charger and before i bought it.it said it came with phone and charger i'm very disappointed,False
ORD312121,ID0076459258,2019-09-14,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",19990,104.59,-37.809313700000004,144.93399680000005,10,18095.59,Spring,True,1.2089,five stars beautiful phone and worked at my carrier.,True
ORD258992,ID0650282682,2019-03-01,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('iAssist Line', 1), ('pearTV', 1)]",18400,64.45,-37.815364100000004,144.97724630000005,15,15704.45,Autumn,False,0.7663,best phone of 2016 best phone of 2016,True
ORD396414,ID4283908154,2019-09-06,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1), ('iAssist Line', 1), ('iStream', 1)]",6685,70.16,-37.8100606,144.99600269999996,10,6086.66,Spring,False,0.0682,"good phone for the price nice phone, purchased for my mother - since her alcon was on its last leg. since we was already on a prepaid plan - it was easy for her to connect.",True
ORD276433,ID0746917826,2019-03-28,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1), ('iAssist Line', 2), ('iStream', 2)]",26970,82.69,-37.8245184,144.98292769999995,15,23007.19,Autumn,True,1.3485,great phone! great phone for a great price.,True
ORD211885,ID1327098169,2019-08-29,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310,60.05,-37.8144235,144.96561210000004,10,3039.05,Winter,True,0.5793,?? been having battery problem a month after purchase and still do,False
ORD377237,ID0600782163,2019-11-08,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1)]",3685,86.29,-37.811975,144.965722,25,2850.04,Spring,True,0.8102,"refurbished dud i don't think the alcon x is a bad phone overall, i just got a bad refurbished one from trademore mobile. it looked brand new but the touch screen had a dead area so i was never able to even set up the phone.",False
ORD122040,ID0780914748,2019-04-02,Thompson,"[('Alcon 10', 2), ('Universe Note', 2)]",24800,66.96,-37.800959399999996,144.9566969,0,24866.96,Autumn,True,1.5548,soled me stolen phone my olivia universe s4 is stolen phone . soled me stolen phone . 0 star rate . don't buy it.,False
ORD439163,ID2185303478,2019-03-04,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('iAssist Line', 1), ('pearTV', 2)]",18530,68.37,-37.7996234,144.9354344,0,18598.37,Autumn,True,1.7769,turns out the antenna is bad and i have to return it never could figure out why the phone didn't work as well as my 7 edge. i thought maybe it was the age on technology...turns out the antenna is bad and i have to return it. other then that all was good...,False
ORD361012,ID4719566477,2019-12-12,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Universe Note', 2)]",12120,82.85,-37.8038828,144.964318,10,10990.85,Summer,False,1.7012,good value if you want a large phone for cheap cost...this is it! great value for the money. i love how toshika doesn't add bloatware like olivia and others.,True
ORD302243,ID0560991951,2019-02-28,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Toshika 750', 1), ('pearTV', 2)]",21570,74.57,-37.8208847,144.9474135,25,16252.07,Summer,False,0.9146,"great phone at a great price! this phone was purchased for my son. he is extremely pleased and loves the large size. the more i look at it, the more i wonder if i shouldn't get one as well. .",True
ORD374819,ID0287630810,2019-08-29,Thompson,"[('Alcon 10', 2), ('Universe Note', 2)]",24800,63.25,-37.8063138,144.94735669999997,10,22383.25,Winter,False,0.7084,great battery! first 3 hours with this device and it is great. i will review this in another week with updates.,True
ORD131105,ID2074055728,2019-06-19,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 1), ('iStream', 2)]",6275,55.61,-37.8247325,145.005764,25,4761.86,Winter,False,1.8838,cheap by risk... not good proximity sensor does not work.. you have to manually block the phone while talking not to press icons with your face..,False
ORD499200,ID0282852919,2019-12-31,Bakers,"[('Alcon 10', 2), ('Thunder line', 1), ('Toshika 750', 1), ('iStream', 1)]",24550,101.34,-37.7990119,145.00639650000005,0,24651.34,Summer,True,1.5682,five stars great phone.,True
ORD448387,ID0567246974,2019-12-08,Thompson,"[('Toshika 750', 2), ('pearTV', 1)]",14950,78.59,-37.799762,144.943974,10,13533.59,Summer,False,1.4628,great phone. it works really well great phone. it works really well. i've had it for about a year now and it's still going strong. anything that is battery draining seems to drain the battery a little faster the past month or so. but not anything unreasonable.,True
ORD474683,ID6167441060,2019-12-29,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 2)]",17800,74.41,-37.8133019,144.96281480000005,25,13424.41,Summer,False,0.8355,"nice phone at a very reasonable price. i'm still trying the features and other details about this phone, but so far so good. i'm very satisfied with this purchase.",True
ORD148773,ID4975504802,2019-08-19,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",27770,81.7,-37.8198206,145.01114809999999,0,27851.7,Winter,True,1.7763,"barrage this phone is no longer made for verizon so i had to search for it because this was the one my husband wanted...he is extremely happy with and would not part with it.its dependable,clear and sturdy for a working person.",True
ORD402798,ID3204395233,2019-06-13,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Universe Note', 1)]",6335,61.6,-37.8067098,144.9490039,5,6079.85,Winter,True,0.6853,three stars after 9 months my screen start going bad,False
ORD453884,ID2457712018,2019-07-09,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Universe Note', 1), ('iStream', 1)]",15000,57.45,-37.8024671,144.9757607,25,11307.45,Winter,False,1.8765,cuts on&off no good call connection the phone literally cut off & on on me like 10 times also the call will drop and says called failed. it’s nice and new but the phone system seems to have its own issues,False
ORD299754,ID0589803751,2019-09-18,Thompson,"[('Alcon 10', 1), ('pearTV', 1)]",15260,87.67,-37.8223355,144.94744440000005,10,13821.67,Spring,True,1.0761,"bad customer service. bad phone switched back to alcon from olivia. the biggest mistake. i spent three hours trying to get my old itunes password. they say it may take a week. well, that was a waste of money. olivia was so much easier to use. i only switched because of buy one get one and now i need to decide if the $100 restock is worth the pain.",False
ORD268685,ID2189377511,2019-11-15,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,80.57,-37.8083939,144.9757389,15,4016.07,Spring,True,1.2592,its great for you the phone good 😊 jus had a minior issue,True
ORD450509,ID2081997804,2019-08-09,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,46.47,-37.8094874,144.9910917,15,3174.47,Winter,False,0.3685,"warranty not honored simply avoid xp. their usb c ports are defective, and they dont honor their warranty.",False
ORD469197,ID4716795778,2019-05-30,Thompson,"[('Olivia x460', 1), ('Thunder line', 2)]",5585,50.63,-37.8190265,144.9525854,10,5077.13,Autumn,False,0.8576,two stars batt. life not good,False
ORD065488,ID0588197070,2019-01-07,Nickolson,"[('Alcon 10', 1), ('pearTV', 1)]",15260,71.54,-37.8121845,144.97386569999995,25,11516.54,Summer,False,0.8082,"five stars really is an amazing phone well worth the upgrade,",True
ORD111548,ID0814528460,2019-09-12,Thompson,"[('Alcon 10', 2), ('Thunder line', 1), ('Toshika 750', 1)]",24400,102.86,-37.8123283,144.95810780000005,10,22062.86,Spring,True,0.9716,"five stars i just love this phone, it was a good buy after all",True
ORD181758,ID2089593081,2019-11-08,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 2)]",23440,105.26,-37.8131544,145.0095577,0,23545.26,Spring,True,1.308,great battery life i recently started using this item. i have not dropped it however i am now experiencing some random restarts it has me puzzled. is this a factory setting or what i need to know why is that. it restarts on its own.,True
ORD002274,ID3098154914,2019-04-23,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2), ('iStream', 2)]",9660,81.55,-37.823507299999996,144.9398909,0,9741.55,Autumn,True,1.3612,love the 8 inch hd tablet. great colors on screen. not cheaply built like some.,True
ORD396183,ID0723973403,2019-12-31,Bakers,"[('Alcon 10', 1), ('Thunder line', 2), ('iStream', 2), ('pearTV', 1)]",19920,79.79,-37.808915,145.01029419999998,0,19999.79,Summer,True,1.3301,"lucent g i am highly pleased with this verizon prepaid phone. great phone for the price and service i receive, works really good in places where my other phones could not pick up service.",True
ORD077892,ID0385165174,2019-11-17,Bakers,"[('Lucent 330S', 2), ('Thunder line', 2), ('iStream', 2), ('pearTV', 2)]",19740,107.57,-37.8004209,144.9823861,15,16886.57,Spring,True,1.5533,good but doesn’t come with original charger until now the phone sounds good but i didn’t expect the batteries wouldn’t be original from pear and also didn’t come with headphones.,True
ORD253890,ID0777840087,2019-11-30,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450,92.31,-37.8018082,144.9568764,10,3197.31,Spring,True,1.4855,not a good buy please do not waste your time or money ordering this phone. it does not work. the phone had minor scratches but it could not be added to a company using a sim card. spare yourself the trouble.,False
ORD269686,ID0245807242,2019-01-15,Thompson,"[('Olivia x460', 2), ('pearTV', 1)]",8760,69.12,-37.7988456,144.9588918,0,8829.12,Summer,False,1.8576,buyer beware will not work with xfinity mobile...huh unlocked n bands are there comcast sez not compatible....who is the liar????,False
ORD380412,ID1996808837,2019-11-11,Bakers,"[('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",9950,77.95,-37.8007,144.99262140000005,5,9530.45,Spring,False,1.06,"looks good my brother loves this phone, great battery life and camera",True
ORD154101,ID2288769446,2019-10-21,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Thunder line', 1), ('iStream', 1)]",7240,103.45,-37.8022904,145.0033602,25,5533.45,Spring,True,1.1166,five stars love this phone,True
ORD023500,ID5680181550,2019-04-01,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 2), ('Toshika 750', 2)]",22380,69.52,-37.79994050000001,144.958796,25,16854.52,Autumn,False,1.7529,it’s actually unlocked!! buy from my wit i was nervous about purchasing but i must say this phone is like new and in perfect condition!!! i received mine shipped to the bahamas from mywitt it’s a great buy fully unlocked and 100 percent working so far so good.,True
ORD291887,ID2941600080,2019-06-18,Nickolson,"[('iAssist Line', 2), ('iStream', 2)]",4750,62.35,-37.8223921,144.9701332,10,4337.35,Winter,False,0.4258,easy to use and portable. took on vacation and it was great to kkep up on emails and news.,True
ORD194418,ID0030404319,2019-10-17,Bakers,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 1)]",8675,108.28,-37.8251587,144.99338909999997,5,8349.53,Spring,True,1.6956,very happy with my candle. would buy it for my kids,True
ORD274730,ID6167266615,2019-09-27,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",11650,87.72,-37.8117065,144.9646647,25,8825.22,Spring,True,0.879,one star don't buy it.......it not work ur money tho,False
ORD162022,ID0202659263,2019-11-17,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180,78.37,-37.8045032,144.9166122,0,5258.37,Spring,False,2.8288,trash i hate this phone....the screen randomly goes out...and freezes...and when certain pages load it flickers...do not recommend at all,False
ORD008821,ID5512805643,2019-09-26,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1), ('iStream', 2)]",19430,79.13,-37.8030375,145.004495,15,16594.63,Spring,True,1.1242,makes a good mini tablet it came in perfectly and the device it self works fine and if you don't want to pay for service hoy the home button everytime you reboot or turn on this device,True
ORD036377,ID5476597841,2019-01-04,Thompson,"[('Alcon 10', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",17720,92.98,-37.8184938,144.94421430000003,5,16926.98,Summer,True,0.6949,"so happy with this purchase the phone came in great condition, had an aftermarket charger and block but that is fine. it is my favorite cell phone so far. i may be leaving pear and olivia behind forever and staying with google from now on.",True
ORD459088,ID0174822006,2019-12-07,Nickolson,"[('Candle Inferno', 1), ('iStream', 2)]",730,57.14,-37.814949299999995,144.9645132,0,787.14,Summer,False,0.6008,pésimo servicio el teléfono no carga!!,False
ORD200796,ID4740822058,2019-10-03,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,87.97,-37.803592,144.9498747,15,6998.47,Spring,True,1.0406,one star could not activate,False
ORD021318,ID0145201416,2019-10-23,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Universe Note', 2)]",15970,76.09,-37.8177144,144.9549266,25,12053.59,Spring,False,0.8902,what i did like was the phone came on time what i did like was the phone came on time. the reason i gave it 4 stars is because the phone has scratches around the lends of the camera.,True
ORD186858,ID2296606724,2019-06-21,Bakers,"[('Universe Note', 1), ('iAssist Line', 1)]",5675,82.34,-37.814700099999996,145.01365969999995,25,4338.59,Winter,True,1.7031,"awsome for the $$ value my son is loving it. for the price, this is likely to be my nexto phone!",True
ORD340906,ID0227330469,2019-10-03,Bakers,"[('Lucent 330S', 1), ('Universe Note', 2), ('iStream', 2)]",8430,99.92,-37.8035393,144.9944731,25,6422.42,Spring,True,0.7218,"this gift was for my mother in law. initially i had to help her set it up, but she loves it and can now program it all by herself. recommeneded!",True
ORD270001,ID0373656435,2019-06-16,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,81.76,-37.8126695,144.9315696,25,4338.01,Winter,True,1.363,"gets better the more i use it this phone just gets better and better the more i use it. it doesn't come with a whole bunch of useless apps preinstalled, the camera is incredible, it has a great intuitive interface... love love love this phone!",True
ORD423463,ID5880339363,2019-11-15,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",9200,77.54,-37.8196796,144.9600579,15,7897.54,Spring,False,0.8435,phone is a good one. works in us extremely happy so far. cant beat the price,True
ORD195070,ID3218226986,2019-12-18,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 1)]",8125,91.9,-37.80634660000001,144.94477519999995,15,6998.15,Summer,True,0.7326,"bought this for my daughter to use in school, she loves it! product works great! i also bought the older version for my mom and she lives it as well",True
ORD246312,ID0349920059,2019-03-07,Bakers,"[('Lucent 330S', 1), ('iStream', 1)]",1380,66.49,-37.8187082,145.00530790000005,0,1446.49,Autumn,False,1.3136,feedback on foucs flash i love this phone it's the best phone that i've ever owned. thank you very much for allow me to voice my opinion.,True
ORD127279,ID0767592620,2019-09-23,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('pearTV', 1)]",15540,79.27,-37.80788629999999,144.97322480000003,5,14842.27,Spring,False,1.2351,phone worked like a charm! i ended up returning this product because i bought at pixel 3 but it worked perfectly out of the box and the return process was really easy!! easy 5 stars here,True
ORD160780,ID0664378841,2019-12-06,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Toshika 750', 1), ('Universe Note', 2)]",31580,88.74,-37.8204409,144.96627890000005,15,26931.74,Summer,True,0.3536,arrived on time and was in better condition than what i expected for the price arrived on time and was in better condition than what i expected for the price. came with off brand power cord but still works well. i will defiantly buy from again. thank you,True
ORD047058,ID0575392033,2019-05-18,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760,81.73,-37.821389,144.9839684,5,17903.73,Autumn,True,1.3054,"iassist is fun! i’ve added smart home aspects, my friend listens to spotify, my husband enjoys interacting too.",True
ORD221634,ID0702451267,2019-06-02,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('pearTV', 1)]",10910,65.81,-37.80444,144.9431654,25,8248.31,Winter,False,0.9787,"""good"" means ""like-new"" great price and fabulous and better-than-expected condition.",True
ORD125368,ID3208518273,2019-01-16,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 2), ('iStream', 1)]",13550,84.57,-37.800510100000004,144.9692496,15,11602.07,Summer,False,2.0133,four stars no official accessories but love the phone.,True
ORD060127,ID0575533900,2019-03-21,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Toshika 750', 2), ('iStream', 2)]",12250,64.35,-37.8226242,144.9825669,15,10476.85,Autumn,True,1.2293,five stars great phone. exactly as advertised. arrived on time. no problems whatsoever.,True
